timestamp,type,model,accuracy,f1,recall
2025-04-11 14:18:21.352405,test,lstm,89.51854775059195,89.51833618981422,89.51854775059195
2025-04-11 14:18:23.923182,validation,lstm,89.70634670034732,89.70543934848975,89.70634670034732
2025-04-11 14:21:21.031494,test,cnn,89.26598263614838,89.26569429023593,89.26598263614838
2025-04-11 14:21:22.574784,validation,cnn,89.05904641616672,89.05823884569388,89.05904641616672
2025-04-14 22:11:52.022363,validation,50.34733185980423,34.29102697087208,50.347331859804235
2025-04-14 22:12:06.523205,validation,58.08335964635302,49.49757691227071,58.08335964635302
2025-04-14 22:12:19.956343,validation,62.2355541521945,56.24962758403401,62.2355541521945
2025-04-14 22:12:33.029990,validation,70.85569940006314,68.39504904859986,70.85569940006316
2025-04-14 22:12:47.863303,validation,74.09220082096621,72.49905094536263,74.09220082096621
2025-04-14 22:13:02.363689,validation,76.53931165140511,75.4131040977141,76.53931165140511
2025-04-14 22:13:16.751429,validation,77.39185348910641,76.41408193284505,77.39185348910641
2025-04-14 22:13:29.371465,validation,80.59677928639091,80.06050769328736,80.59677928639091
2025-04-14 22:13:43.047707,validation,81.97031891379855,81.5538040965421,81.97031891379855
2025-04-14 22:13:55.896798,validation,77.202399747395,76.15809347896123,77.202399747395
2025-04-14 22:14:08.534689,validation,81.70192611304073,81.26915478128443,81.70192611304074
2025-04-14 22:14:21.416785,validation,82.49131670350489,82.13639897031885,82.49131670350489
2025-04-14 22:14:34.808412,validation,82.55446795074202,82.2056607496994,82.55446795074202
2025-04-14 22:14:47.022718,validation,82.45974107988633,82.07768225233113,82.45974107988633
2025-04-14 22:15:00.184436,validation,84.07009788443322,83.826820285732,84.07009788443321
2025-04-14 22:15:16.046425,validation,81.74928954846858,81.31488104192276,81.74928954846858
2025-04-14 22:15:30.425269,validation,85.33312282917588,85.17071215618782,85.33312282917588
2025-04-14 22:15:42.071799,validation,84.81212503946954,84.61338978930371,84.81212503946954
2025-04-14 22:15:54.874369,validation,82.98073886959267,82.64435534216034,82.98073886959267
2025-04-14 22:16:07.933561,validation,83.7069782128197,83.43348770889408,83.7069782128197
2025-04-14 22:16:20.444869,validation,83.92800757814967,83.6715295375017,83.92800757814966
2025-04-14 22:16:33.608875,validation,83.58067571834543,83.3064403240391,83.58067571834543
2025-04-14 22:16:46.708224,validation,83.43858541206188,83.15289561858715,83.43858541206188
2025-04-14 22:16:59.774272,validation,85.31733501736659,85.159180942303,85.31733501736659
2025-04-14 22:17:12.692053,validation,84.95421534575308,84.77306634730924,84.95421534575308
2025-04-14 22:17:25.000866,validation,84.2753394379539,84.0625710760207,84.2753394379539
